,Country/Region,Province/State,Latitude,Longitude,Confirmed,Recovered,Deaths,Date
181871,Australia,Western Australia,-31.9505,115.8605,120.0,1.0,1.0,2020-03-22
181872,Australia,South Australia,-34.9285,138.6007,100.0,6.0,0.0,2020-03-22
181873,Australia,Tasmania,-42.8821,147.3272,22.0,3.0,0.0,2020-03-22
181874,Australia,Australian Capital Territory,-35.4735,149.0124,19.0,0.0,0.0,2020-03-22
181875,Australia,Northern Territory,-12.4634,130.8456,5.0,0.0,0.0,2020-03-22
181876,Australia,External territories,-33.8688,144.9631,0.0,0.0,0.0,2020-03-22
181877,Australia,Jervis Bay Territory,-33.8688,144.9631,0.0,0.0,0.0,2020-03-22
185271,Australia,Australian Capital Territory,-35.4735,149.0124,32.0,0.0,0.0,2020-03-23
185316,Australia,New South Wales,-33.8688,151.2093,669.0,4.0,6.0,2020-03-23
185320,Australia,Northern Territory,-12.4634,130.8456,5.0,0.0,0.0,2020-03-23
185328,Australia,Queensland,-27.4698,153.0251,319.0,8.0,0.0,2020-03-23
185338,Australia,South Australia,-34.9285,138.6007,134.0,6.0,0.0,2020-03-23
185340,Australia,Tasmania,-42.8821,147.3272,28.0,3.0,0.0,2020-03-23
185343,Australia,Victoria,-37.8136,144.9631,355.0,97.0,0.0,2020-03-23
185345,Australia,Western Australia,-31.9505,115.8605,140.0,1.0,1.0,2020-03-23
188685,Australia,Australian Capital Territory,-35.4735,149.0124,39.0,0.0,0.0,2020-03-24
188729,Australia,New South Wales,-33.8688,151.2093,818.0,4.0,7.0,2020-03-24
188733,Australia,Northern Territory,-12.4634,130.8456,6.0,0.0,0.0,2020-03-24
188741,Australia,Queensland,-27.4698,153.0251,397.0,8.0,0.0,2020-03-24
188753,Australia,South Australia,-34.9285,138.6007,170.0,6.0,0.0,2020-03-24
188755,Australia,Tasmania,-42.8821,147.3272,28.0,3.0,0.0,2020-03-24
188758,Australia,Victoria,-37.8136,144.9631,411.0,97.0,0.0,2020-03-24
188760,Australia,Western Australia,-31.9505,115.8605,175.0,1.0,1.0,2020-03-24
192103,Australia,Australian Capital Territory,-35.4735,149.0124,39.0,0.0,0.0,2020-03-25
192147,Australia,New South Wales,-33.8688,151.2093,1029.0,4.0,7.0,2020-03-25
192151,Australia,Northern Territory,-12.4634,130.8456,6.0,0.0,0.0,2020-03-25
192159,Australia,Queensland,-27.4698,153.0251,443.0,8.0,0.0,2020-03-25
192171,Australia,South Australia,-34.9285,138.6007,170.0,6.0,0.0,2020-03-25
192173,Australia,Tasmania,-42.8821,147.3272,36.0,3.0,0.0,2020-03-25
192176,Australia,Victoria,-37.8136,144.9631,466.0,97.0,0.0,2020-03-25
192178,Australia,Western Australia,-31.9505,115.8605,175.0,1.0,1.0,2020-03-25
195522,Australia,Australian Capital Territory,-35.4735,149.0124,53.0,1.0,0.0,2020-03-26
195566,Australia,New South Wales,-33.8688,151.2093,1219.0,4.0,7.0,2020-03-26
195570,Australia,Northern Territory,-12.4634,130.8456,12.0,0.0,0.0,2020-03-26
195579,Australia,Queensland,-27.4698,153.0251,493.0,8.0,1.0,2020-03-26
195591,Australia,South Australia,-34.9285,138.6007,235.0,6.0,0.0,2020-03-26
195593,Australia,Tasmania,-42.8821,147.3272,47.0,3.0,0.0,2020-03-26
195596,Australia,Victoria,-37.8136,144.9631,520.0,149.0,3.0,2020-03-26
195598,Australia,Western Australia,-31.9505,115.8605,231.0,1.0,2.0,2020-03-26
198952,Australia,Australian Capital Territory,-35.4735,149.0124,62.0,1.0,0.0,2020-03-27
198996,Australia,New South Wales,-33.8688,151.2093,1405.0,4.0,7.0,2020-03-27
199000,Australia,Northern Territory,-12.4634,130.8456,12.0,0.0,0.0,2020-03-27
199009,Australia,Queensland,-27.4698,153.0251,555.0,8.0,1.0,2020-03-27
199021,Australia,South Australia,-34.9285,138.6007,257.0,6.0,0.0,2020-03-27
199023,Australia,Tasmania,-42.8821,147.3272,47.0,3.0,0.0,2020-03-27
199026,Australia,Victoria,-37.8136,144.9631,574.0,171.0,3.0,2020-03-27
199028,Australia,Western Australia,-31.9505,115.8605,231.0,1.0,2.0,2020-03-27
202381,Australia,Australian Capital Territory,-35.4735,149.0124,71.0,2.0,0.0,2020-03-28
202426,Australia,New South Wales,-33.8688,151.2093,1617.0,4.0,8.0,2020-03-28
202430,Australia,Northern Territory,-12.4634,130.8456,15.0,0.0,0.0,2020-03-28
202439,Australia,Queensland,-27.4698,153.0251,625.0,8.0,1.0,2020-03-28
202451,Australia,South Australia,-34.9285,138.6007,287.0,6.0,0.0,2020-03-28
202453,Australia,Tasmania,-42.8821,147.3272,62.0,5.0,0.0,2020-03-28
202457,Australia,Victoria,-37.8136,144.9631,685.0,191.0,3.0,2020-03-28
202459,Australia,Western Australia,-31.9505,115.8605,278.0,28.0,2.0,2020-03-28
205817,Australia,Australian Capital Territory,-35.4735,149.0124,77.0,2.0,0.0,2020-03-29
205862,Australia,New South Wales,-33.8688,151.2093,1791.0,4.0,8.0,2020-03-29
205866,Australia,Northern Territory,-12.4634,130.8456,15.0,0.0,0.0,2020-03-29
205875,Australia,Queensland,-27.4698,153.0251,656.0,8.0,2.0,2020-03-29
205887,Australia,South Australia,-34.9285,138.6007,299.0,6.0,0.0,2020-03-29
205889,Australia,Tasmania,-42.8821,147.3272,66.0,5.0,0.0,2020-03-29
205893,Australia,Victoria,-37.8136,144.9631,769.0,191.0,4.0,2020-03-29
205895,Australia,Western Australia,-31.9505,115.8605,311.0,28.0,2.0,2020-03-29
209257,Australia,Australian Capital Territory,-35.4735,149.0124,78.0,2.0,1.0,2020-03-30
209302,Australia,New South Wales,-33.8688,151.2093,2032.0,4.0,8.0,2020-03-30
209306,Australia,Northern Territory,-12.4634,130.8456,15.0,0.0,0.0,2020-03-30
209315,Australia,Queensland,-27.4698,153.0251,689.0,8.0,2.0,2020-03-30
209327,Australia,South Australia,-34.9285,138.6007,305.0,6.0,0.0,2020-03-30
209329,Australia,Tasmania,-42.8821,147.3272,66.0,5.0,0.0,2020-03-30
209333,Australia,Victoria,-37.8136,144.9631,821.0,191.0,4.0,2020-03-30
209335,Australia,Western Australia,-31.9505,115.8605,355.0,41.0,2.0,2020-03-30
211691,Australia,Australian Capital Territory,-35.4735,149.0124,80.0,3.0,1.0,2020-03-31
211736,Australia,New South Wales,-33.8688,151.2093,2032.0,4.0,8.0,2020-03-31
211740,Australia,Northern Territory,-12.4634,130.8456,17.0,0.0,0.0,2020-03-31
211749,Australia,Queensland,-27.4698,153.0251,743.0,8.0,2.0,2020-03-31
211761,Australia,South Australia,-34.9285,138.6007,337.0,6.0,0.0,2020-03-31
211763,Australia,Tasmania,-42.8821,147.3272,69.0,5.0,1.0,2020-03-31
211767,Australia,Victoria,-37.8136,144.9631,917.0,291.0,4.0,2020-03-31
211769,Australia,Western Australia,-31.9505,115.8605,364.0,41.0,2.0,2020-03-31
214176,Australia,Australian Capital Territory,-35.4735,149.0124,84.0,8.0,1.0,2020-04-01
214221,Australia,New South Wales,-33.8688,151.2093,2182.0,4.0,9.0,2020-04-01
214225,Australia,Northern Territory,-12.4634,130.8456,19.0,0.0,0.0,2020-04-01
214234,Australia,Queensland,-27.4698,153.0251,781.0,8.0,2.0,2020-04-01
214246,Australia,South Australia,-34.9285,138.6007,367.0,6.0,0.0,2020-04-01
214248,Australia,Tasmania,-42.8821,147.3272,69.0,5.0,2.0,2020-04-01
214252,Australia,Victoria,-37.8136,144.9631,968.0,343.0,4.0,2020-04-01
214254,Australia,Western Australia,-31.9505,115.8605,392.0,48.0,2.0,2020-04-01
216744,Australia,Australian Capital Territory,-35.4735,149.0124,87.0,11.0,1.0,2020-04-02
216790,Australia,New South Wales,-33.8688,151.2093,2298.0,4.0,10.0,2020-04-02
216794,Australia,Northern Territory,-12.4634,130.8456,21.0,0.0,0.0,2020-04-02
216803,Australia,Queensland,-27.4698,153.0251,835.0,8.0,4.0,2020-04-02
216815,Australia,South Australia,-34.9285,138.6007,367.0,6.0,0.0,2020-04-02
216817,Australia,Tasmania,-42.8821,147.3272,72.0,5.0,2.0,2020-04-02
216821,Australia,Victoria,-37.8136,144.9631,1036.0,422.0,5.0,2020-04-02
216823,Australia,Western Australia,-31.9505,115.8605,400.0,64.0,2.0,2020-04-02
219370,Australia,Australian Capital Territory,-35.4735,149.0124,91.0,18.0,1.0,2020-04-03
219416,Australia,New South Wales,-33.8688,151.2093,2389.0,4.0,12.0,2020-04-03
219420,Australia,Northern Territory,-12.4634,130.8456,22.0,0.0,0.0,2020-04-03
219429,Australia,Queensland,-27.4698,153.0251,873.0,8.0,4.0,2020-04-03
219441,Australia,South Australia,-34.9285,138.6007,396.0,46.0,0.0,2020-04-03
219443,Australia,Tasmania,-42.8821,147.3272,74.0,5.0,2.0,2020-04-03
219447,Australia,Victoria,-37.8136,144.9631,1085.0,476.0,7.0,2020-04-03
219449,Australia,Western Australia,-31.9505,115.8605,400.0,92.0,2.0,2020-04-03
222049,Australia,Australian Capital Territory,-35.4735,149.0124,93.0,18.0,2.0,2020-04-04
222096,Australia,New South Wales,-33.8688,151.2093,2493.0,4.0,12.0,2020-04-04
222100,Australia,Northern Territory,-12.4634,130.8456,26.0,1.0,0.0,2020-04-04
222109,Australia,Queensland,-27.4698,153.0251,900.0,8.0,4.0,2020-04-04
222121,Australia,South Australia,-34.9285,138.6007,407.0,46.0,0.0,2020-04-04
222123,Australia,Tasmania,-42.8821,147.3272,80.0,5.0,2.0,2020-04-04
222127,Australia,Victoria,-37.8136,144.9631,1115.0,527.0,8.0,2020-04-04
222129,Australia,Western Australia,-31.9505,115.8605,436.0,92.0,2.0,2020-04-04
224811,Australia,Australian Capital Territory,-35.4735,149.0124,96.0,28.0,2.0,2020-04-05
224858,Australia,New South Wales,-33.8688,151.2093,2580.0,4.0,16.0,2020-04-05
224862,Australia,Northern Territory,-12.4634,130.8456,27.0,1.0,0.0,2020-04-05
224871,Australia,Queensland,-27.4698,153.0251,907.0,8.0,4.0,2020-04-05
224884,Australia,South Australia,-34.9285,138.6007,407.0,46.0,0.0,2020-04-05
224886,Australia,Tasmania,-42.8821,147.3272,82.0,5.0,2.0,2020-04-05
224890,Australia,Victoria,-37.8136,144.9631,1135.0,573.0,8.0,2020-04-05
224892,Australia,Western Australia,-31.9505,115.8605,453.0,92.0,3.0,2020-04-05
227619,Australia,Australian Capital Territory,-35.4735,149.0124,96.0,40.0,2.0,2020-04-06
227666,Australia,New South Wales,-33.8688,151.2093,2637.0,4.0,18.0,2020-04-06
227670,Australia,Northern Territory,-12.4634,130.8456,28.0,2.0,0.0,2020-04-06
227679,Australia,Queensland,-27.4698,153.0251,921.0,173.0,4.0,2020-04-06
227692,Australia,South Australia,-34.9285,138.6007,411.0,53.0,0.0,2020-04-06
227694,Australia,Tasmania,-42.8821,147.3272,86.0,26.0,2.0,2020-04-06
227698,Australia,Victoria,-37.8136,144.9631,1158.0,620.0,10.0,2020-04-06
227700,Australia,Western Australia,-31.9505,115.8605,460.0,162.0,4.0,2020-04-06
230477,Australia,Australian Capital Territory,-35.4735,149.0124,96.0,40.0,2.0,2020-04-07
230524,Australia,New South Wales,-33.8688,151.2093,2686.0,4.0,21.0,2020-04-07
230528,Australia,Northern Territory,-12.4634,130.8456,28.0,2.0,0.0,2020-04-07
230537,Australia,Queensland,-27.4698,153.0251,934.0,173.0,4.0,2020-04-07
230550,Australia,South Australia,-34.9285,138.6007,411.0,53.0,1.0,2020-04-07
230552,Australia,Tasmania,-42.8821,147.3272,89.0,26.0,2.0,2020-04-07
230556,Australia,Victoria,-37.8136,144.9631,1191.0,620.0,11.0,2020-04-07
230558,Australia,Western Australia,-31.9505,115.8605,460.0,162.0,4.0,2020-04-07
233360,Australia,Australian Capital Territory,-35.4735,149.0124,99.0,40.0,2.0,2020-04-08
233407,Australia,New South Wales,-33.8688,151.2093,2734.0,4.0,21.0,2020-04-08
233411,Australia,Northern Territory,-12.4634,130.8456,28.0,2.0,0.0,2020-04-08
233420,Australia,Queensland,-27.4698,153.0251,943.0,173.0,4.0,2020-04-08
233433,Australia,South Australia,-34.9285,138.6007,415.0,53.0,2.0,2020-04-08
233435,Australia,Tasmania,-42.8821,147.3272,98.0,26.0,3.0,2020-04-08
233439,Australia,Victoria,-37.8136,144.9631,1212.0,620.0,12.0,2020-04-08
233441,Australia,Western Australia,-31.9505,115.8605,481.0,162.0,6.0,2020-04-08
236271,Australia,Australian Capital Territory,-35.4735,149.0124,100.0,47.0,2.0,2020-04-09
236318,Australia,New South Wales,-33.8688,151.2093,2773.0,4.0,21.0,2020-04-09
236322,Australia,Northern Territory,-12.4634,130.8456,28.0,2.0,0.0,2020-04-09
236331,Australia,Queensland,-27.4698,153.0251,953.0,345.0,4.0,2020-04-09
236344,Australia,South Australia,-34.9285,138.6007,420.0,120.0,3.0,2020-04-09
236346,Australia,Tasmania,-42.8821,147.3272,111.0,48.0,3.0,2020-04-09
236350,Australia,Victoria,-37.8136,144.9631,1228.0,736.0,12.0,2020-04-09
236352,Australia,Western Australia,-31.9505,115.8605,495.0,170.0,6.0,2020-04-09
239211,Australia,Australian Capital Territory,-35.4735,149.0124,103.0,59.0,2.0,2020-04-10
239258,Australia,New South Wales,-33.8688,151.2093,2822.0,4.0,22.0,2020-04-10
239262,Australia,Northern Territory,-12.4634,130.8456,28.0,2.0,0.0,2020-04-10
239271,Australia,Queensland,-27.4698,153.0251,965.0,372.0,4.0,2020-04-10
239284,Australia,South Australia,-34.9285,138.6007,428.0,179.0,3.0,2020-04-10
239286,Australia,Tasmania,-42.8821,147.3272,122.0,48.0,4.0,2020-04-10
239290,Australia,Victoria,-37.8136,144.9631,1241.0,926.0,13.0,2020-04-10
239292,Australia,Western Australia,-31.9505,115.8605,506.0,203.0,6.0,2020-04-10
242177,Australia,Australian Capital Territory,-35.4735,149.0124,103.0,59.0,2.0,2020-04-11
242224,Australia,New South Wales,-33.8688,151.2093,2857.0,4.0,23.0,2020-04-11
242228,Australia,Northern Territory,-12.4634,130.8456,28.0,2.0,0.0,2020-04-11
242237,Australia,Queensland,-27.4698,153.0251,974.0,372.0,5.0,2020-04-11
242250,Australia,South Australia,-34.9285,138.6007,429.0,179.0,3.0,2020-04-11
242252,Australia,Tasmania,-42.8821,147.3272,133.0,48.0,4.0,2020-04-11
242256,Australia,Victoria,-37.8136,144.9631,1265.0,926.0,14.0,2020-04-11
242258,Australia,Western Australia,-31.9505,115.8605,514.0,216.0,6.0,2020-04-11
245167,Australia,Australian Capital Territory,-35.4735,149.0124,103.0,59.0,2.0,2020-04-12
245213,Australia,New South Wales,-33.8688,151.2093,2857.0,4.0,24.0,2020-04-12
245217,Australia,Northern Territory,-12.4634,130.8456,28.0,2.0,0.0,2020-04-12
245226,Australia,Queensland,-27.4698,153.0251,983.0,372.0,5.0,2020-04-12
245239,Australia,South Australia,-34.9285,138.6007,429.0,179.0,4.0,2020-04-12
245241,Australia,Tasmania,-42.8821,147.3272,133.0,48.0,5.0,2020-04-12
245245,Australia,Victoria,-37.8136,144.9631,1268.0,926.0,14.0,2020-04-12
245247,Australia,Western Australia,-31.9505,115.8605,514.0,216.0,6.0,2020-04-12
248170,Australia,Australian Capital Territory,-35.4735,149.0124,102.0,59.0,2.0,2020-04-13
248216,Australia,New South Wales,-33.8688,151.2093,2863.0,4.0,25.0,2020-04-13
248220,Australia,Northern Territory,-12.4634,130.8456,28.0,2.0,0.0,2020-04-13
248229,Australia,Queensland,-27.4698,153.0251,987.0,372.0,5.0,2020-04-13
248242,Australia,South Australia,-34.9285,138.6007,429.0,179.0,4.0,2020-04-13
248244,Australia,Tasmania,-42.8821,147.3272,144.0,48.0,5.0,2020-04-13
248248,Australia,Victoria,-37.8136,144.9631,1281.0,926.0,14.0,2020-04-13
248250,Australia,Western Australia,-31.9505,115.8605,517.0,216.0,6.0,2020-04-13
251184,Australia,Australian Capital Territory,-35.4735,149.0124,103.0,72.0,2.0,2020-04-14
251230,Australia,New South Wales,-33.8688,151.2093,2870.0,4.0,25.0,2020-04-14
251234,Australia,Northern Territory,-12.4634,130.8456,28.0,6.0,0.0,2020-04-14
251243,Australia,Queensland,-27.4698,153.0251,998.0,442.0,5.0,2020-04-14
251256,Australia,South Australia,-34.9285,138.6007,433.0,240.0,4.0,2020-04-14
251258,Australia,Tasmania,-42.8821,147.3272,165.0,53.0,6.0,2020-04-14
251262,Australia,Victoria,-37.8136,144.9631,1291.0,1118.0,14.0,2020-04-14
251264,Australia,Western Australia,-31.9505,115.8605,527.0,251.0,6.0,2020-04-14
254211,Australia,Australian Capital Territory,-35.4735,149.0124,103.0,72.0,3.0,2020-04-15
254257,Australia,New South Wales,-33.8688,151.2093,2886.0,4.0,25.0,2020-04-15
254261,Australia,Northern Territory,-12.4634,130.8456,28.0,6.0,0.0,2020-04-15
254270,Australia,Queensland,-27.4698,153.0251,999.0,442.0,5.0,2020-04-15
254283,Australia,South Australia,-34.9285,138.6007,433.0,240.0,4.0,2020-04-15
254285,Australia,Tasmania,-42.8821,147.3272,165.0,53.0,6.0,2020-04-15
254289,Australia,Victoria,-37.8136,144.9631,1299.0,1118.0,14.0,2020-04-15
254291,Australia,Western Australia,-31.9505,115.8605,527.0,251.0,6.0,2020-04-15
257253,Australia,Australian Capital Territory,-35.4735,149.0124,103.0,82.0,3.0,2020-04-16
257299,Australia,New South Wales,-33.8688,151.2093,2897.0,4.0,25.0,2020-04-16
257303,Australia,Northern Territory,-12.4634,130.8456,28.0,6.0,0.0,2020-04-16
257312,Australia,Queensland,-27.4698,153.0251,1001.0,442.0,5.0,2020-04-16
257325,Australia,South Australia,-34.9285,138.6007,433.0,279.0,4.0,2020-04-16
257327,Australia,Tasmania,-42.8821,147.3272,169.0,67.0,6.0,2020-04-16
257331,Australia,Victoria,-37.8136,144.9631,1299.0,1137.0,14.0,2020-04-16
257333,Australia,Western Australia,-31.9505,115.8605,532.0,338.0,6.0,2020-04-16
260299,Australia,Australian Capital Territory,-35.4735,149.0124,103.0,81.0,3.0,2020-04-17
260345,Australia,New South Wales,-33.8688,151.2093,2926.0,1379.0,26.0,2020-04-17
260349,Australia,Northern Territory,-12.4634,130.8456,28.0,9.0,0.0,2020-04-17
260358,Australia,Queensland,-27.4698,153.0251,1007.0,442.0,5.0,2020-04-17
260371,Australia,South Australia,-34.9285,138.6007,435.0,331.0,4.0,2020-04-17
260373,Australia,Tasmania,-42.8821,147.3272,180.0,67.0,7.0,2020-04-17
260377,Australia,Victoria,-37.8136,144.9631,1302.0,1159.0,14.0,2020-04-17
260379,Australia,Western Australia,-31.9505,115.8605,541.0,340.0,7.0,2020-04-17
263353,Australia,Australian Capital Territory,-35.4735,149.0124,103.0,88.0,3.0,2020-04-18
263399,Australia,New South Wales,-33.8688,151.2093,2926.0,1379.0,26.0,2020-04-18
263403,Australia,Northern Territory,-12.4634,130.8456,28.0,9.0,0.0,2020-04-18
263412,Australia,Queensland,-27.4698,153.0251,1015.0,738.0,6.0,2020-04-18
263425,Australia,South Australia,-34.9285,138.6007,435.0,331.0,4.0,2020-04-18
263427,Australia,Tasmania,-42.8821,147.3272,180.0,67.0,7.0,2020-04-18
263431,Australia,Victoria,-37.8136,144.9631,1319.0,1172.0,14.0,2020-04-18
263433,Australia,Western Australia,-31.9505,115.8605,541.0,340.0,7.0,2020-04-18
266426,Australia,Australian Capital Territory,-35.4735,149.0124,103.0,88.0,3.0,2020-04-19
266472,Australia,New South Wales,-33.8688,151.2093,2926.0,1379.0,26.0,2020-04-19
266476,Australia,Northern Territory,-12.4634,130.8456,28.0,9.0,0.0,2020-04-19
266485,Australia,Queensland,-27.4698,153.0251,1015.0,738.0,6.0,2020-04-19
266498,Australia,South Australia,-34.9285,138.6007,435.0,331.0,4.0,2020-04-19
266500,Australia,Tasmania,-42.8821,147.3272,180.0,67.0,7.0,2020-04-19
266504,Australia,Victoria,-37.8136,144.9631,1319.0,1172.0,14.0,2020-04-19
266506,Australia,Western Australia,-31.9505,115.8605,541.0,340.0,7.0,2020-04-19
269508,Australia,Australian Capital Territory,-35.4735,149.0124,103.0,88.0,3.0,2020-04-20
269554,Australia,New South Wales,-33.8688,151.2093,2926.0,1379.0,26.0,2020-04-20
269558,Australia,Northern Territory,-12.4634,130.8456,28.0,9.0,0.0,2020-04-20
269567,Australia,Queensland,-27.4698,153.0251,1015.0,738.0,6.0,2020-04-20
269580,Australia,South Australia,-34.9285,138.6007,435.0,331.0,4.0,2020-04-20
269582,Australia,Tasmania,-42.8821,147.3272,180.0,67.0,7.0,2020-04-20
269586,Australia,Victoria,-37.8136,144.9631,1319.0,1172.0,14.0,2020-04-20
269588,Australia,Western Australia,-31.9505,115.8605,541.0,340.0,7.0,2020-04-20
272600,Australia,Australian Capital Territory,-35.4735,149.0124,103.0,88.0,3.0,2020-04-21
272646,Australia,New South Wales,-33.8688,151.2093,2926.0,1379.0,26.0,2020-04-21
272650,Australia,Northern Territory,-12.4634,130.8456,28.0,9.0,0.0,2020-04-21
272659,Australia,Queensland,-27.4698,153.0251,1015.0,738.0,6.0,2020-04-21
272672,Australia,South Australia,-34.9285,138.6007,435.0,331.0,4.0,2020-04-21
272674,Australia,Tasmania,-42.8821,147.3272,180.0,67.0,7.0,2020-04-21
272678,Australia,Victoria,-37.8136,144.9631,1319.0,1172.0,14.0,2020-04-21
272680,Australia,Western Australia,-31.9505,115.8605,541.0,340.0,7.0,2020-04-21
275701,Australia,Australian Capital Territory,-35.4735,149.0124,103.0,88.0,3.0,2020-04-22
275746,Australia,New South Wales,-33.8688,151.2093,2926.0,1379.0,26.0,2020-04-22
275750,Australia,Northern Territory,-12.4634,130.8456,28.0,9.0,0.0,2020-04-22
275759,Australia,Queensland,-27.4698,153.0251,1015.0,738.0,6.0,2020-04-22
275772,Australia,South Australia,-34.9285,138.6007,435.0,331.0,4.0,2020-04-22
275774,Australia,Tasmania,-42.8821,147.3272,180.0,67.0,7.0,2020-04-22
275778,Australia,Victoria,-37.8136,144.9631,1319.0,1172.0,14.0,2020-04-22
275780,Australia,Western Australia,-31.9505,115.8605,541.0,340.0,7.0,2020-04-22
279079,Australia,Australian Capital Territory,-35.4735,149.0124,104.0,88.0,3.0,2020-04-23
279080,Australia,New South Wales,-33.8688,151.2093,2976.0,1379.0,31.0,2020-04-23
279081,Australia,Northern Territory,-12.4634,130.8456,27.0,9.0,0.0,2020-04-23
279082,Australia,Queensland,-27.4698,153.0251,1026.0,738.0,6.0,2020-04-23
279083,Australia,South Australia,-34.9285,138.6007,438.0,331.0,4.0,2020-04-23
279084,Australia,Tasmania,-42.8821,147.3272,207.0,67.0,8.0,2020-04-23
279085,Australia,Victoria,-37.8136,144.9631,1337.0,1172.0,16.0,2020-04-23
279086,Australia,Western Australia,-31.9505,115.8605,546.0,340.0,7.0,2020-04-23
282207,Australia,Australian Capital Territory,-35.4735,149.0124,105.0,88.0,3.0,2020-04-24
282208,Australia,New South Wales,-33.8688,151.2093,2982.0,1379.0,33.0,2020-04-24
282209,Australia,Northern Territory,-12.4634,130.8456,28.0,9.0,0.0,2020-04-24
282210,Australia,Queensland,-27.4698,153.0251,1026.0,738.0,6.0,2020-04-24
282211,Australia,South Australia,-34.9285,138.6007,438.0,331.0,4.0,2020-04-24
282212,Australia,Tasmania,-42.8821,147.3272,207.0,67.0,9.0,2020-04-24
282213,Australia,Victoria,-37.8136,144.9631,1343.0,1172.0,16.0,2020-04-24
282214,Australia,Western Australia,-31.9505,115.8605,548.0,340.0,8.0,2020-04-24
285341,Australia,Australian Capital Territory,-35.4735,149.0124,106.0,98.0,3.0,2020-04-25
285342,Australia,New South Wales,-33.8688,151.2093,2994.0,2193.0,33.0,2020-04-25
285343,Australia,Northern Territory,-12.4634,130.8456,28.0,0.0,0.0,2020-04-25
285344,Australia,Queensland,-27.4698,153.0251,1026.0,803.0,6.0,2020-04-25
285345,Australia,South Australia,-34.9285,138.6007,438.0,401.0,4.0,2020-04-25
285346,Australia,Tasmania,-42.8821,147.3272,207.0,117.0,10.0,2020-04-25
285347,Australia,Victoria,-37.8136,144.9631,1346.0,133.0,16.0,2020-04-25
285348,Australia,Western Australia,-31.9505,115.8605,549.0,478.0,8.0,2020-04-25
288483,Australia,Australian Capital Territory,-35.4735,149.0124,106.0,99.0,3.0,2020-04-26
288484,Australia,New South Wales,-33.8688,151.2093,3002.0,2208.0,34.0,2020-04-26
288485,Australia,Northern Territory,-12.4634,130.8456,28.0,23.0,0.0,2020-04-26
288486,Australia,Queensland,-27.4698,153.0251,1030.0,926.0,6.0,2020-04-26
288487,Australia,South Australia,-34.9285,138.6007,438.0,411.0,4.0,2020-04-26
288488,Australia,Tasmania,-42.8821,147.3272,212.0,123.0,11.0,2020-04-26
288489,Australia,Victoria,-37.8136,144.9631,1349.0,1265.0,17.0,2020-04-26
